Date,Stock Symbol,Open Price,High Price,Low Price,Close Price,Volume
2026-07-16,ITC,1934.85,2031.87,1861.44,1925.2,944738
2026-07-17,RELIANCE,2484.22,2575.6,2405.85,2467.91,154355
2026-07-17,TCS,1550.03,1637.95,1539.24,1629.9,746847
2026-07-17,INFY,2563.04,2574.02,2496.34,2554.15,570120
2026-07-17,HDFCBANK,2502.01,2561.41,2407.44,2462.72,183709
2026-07-17,ICICIBANK,2104.07,2196.17,2083.8,2193.07,493064
2026-07-17,BAJFINANCE,1673.19,1735.81,1575.29,1609.19,744343
2026-07-17,HUL,1669.52,1734.12,1638.0,1722.06,973347
2026-07-17,KOTAKBANK,2546.72,2612.8,2457.73,2549.06,398016
2026-07-17,LT,1930.28,2023.68,1910.42,1973.45,419225
2026-07-17,ITC,2351.43,2415.56,2335.21,2344.72,434618
2026-07-18,RELIANCE,2535.64,2553.79,2476.88,2530.5,341736
2026-07-18,TCS,2064.13,2112.19,2032.6,2044.94,139773
2026-07-18,INFY,2594.21,2605.9,2571.92,2605.43,234956
2026-07-18,HDFCBANK,2440.45,2476.75,2400.27,2435.49,982817
2026-07-18,ICICIBANK,1944.73,2014.21,1847.81,1965.4,719629
2026-07-18,BAJFINANCE,2853.86,2953.01,2766.11,2826.26,804755
2026-07-18,HUL,2175.97,2259.47,2156.57,2177.88,851526
2026-07-18,KOTAKBANK,1538.75,1638.27,1476.77,1482.54,693679
2026-07-18,LT,2370.64,2423.21,2335.05,2416.15,218234
2026-07-18,ITC,2982.1,3025.53,2963.53,2988.2,413867
2026-07-19,RELIANCE,1484.57,1569.41,1410.9,1487.04,255114
2026-07-19,TCS,2666.15,2758.68,2647.32,2687.29,632924
2026-07-19,INFY,1078.23,1127.45,1059.42,1082.06,159598
2026-07-19,HDFCBANK,2288.14,2309.57,2270.01,2286.03,447858
2026-07-19,ICICIBANK,2602.39,2668.69,2566.92,2626.44,147926
2026-07-19,BAJFINANCE,2928.99,2963.12,2909.06,2912.72,713690
2026-07-19,HUL,2209.31,2296.58,2142.44,2150.07,501016
2026-07-19,KOTAKBANK,1057.07,1120.8,963.91,1099.87,491665
2026-07-19,LT,2632.17,2693.54,2597.31,2608.89,102526
2026-07-19,ITC,2875.53,2967.03,2829.4,2961.4,964850
2026-07-20,RELIANCE,2900.64,2945.17,2802.03,2862.67,799107
2026-07-20,TCS,2709.36,2721.41,2687.66,2693.98,846160
2026-07-20,INFY,2787.59,2839.62,2709.53,2792.82,368966
2026-07-20,HDFCBANK,2225.12,2271.85,2136.31,2247.71,469452
2026-07-20,ICICIBANK,1597.56,1678.74,1571.49,1574.55,172146
2026-07-20,BAJFINANCE,2375.89,2468.81,2349.95,2370.97,513153
2026-07-20,HUL,2901.61,2927.41,2821.88,2840.16,811435
2026-07-20,KOTAKBANK,1670.56,1763.73,1608.9,1681.8,524012
2026-07-20,LT,2574.54,2624.38,2557.81,2599.19,810958
2026-07-20,ITC,2382.98,2447.33,2289.12,2351.28,393375
2026-07-21,RELIANCE,1250.21,1349.1,1185.3,1209.29,230823
2026-07-21,TCS,1737.89,1782.3,1727.13,1743.47,450352
2026-07-21,INFY,1524.8,1549.02,1481.64,1514.86,517767
2026-07-21,HDFCBANK,2655.53,2746.39,2555.66,2594.74,783901
2026-07-21,ICICIBANK,1525.99,1536.07,1427.07,1449.12,555927
2026-07-21,BAJFINANCE,1890.88,1928.29,1858.47,1888.92,325907
2026-07-21,HUL,1180.31,1272.93,1097.65,1198.99,199781
2026-07-21,KOTAKBANK,2159.22,2187.61,2086.71,2148.1,474928
2026-07-21,LT,1141.79,1226.82,1076.94,1193.64,770632
2026-07-21,ITC,1882.95,1910.82,1804.57,1843.74,195539
2026-07-22,RELIANCE,2287.34,2353.08,2244.72,2301.28,105098
2026-07-22,TCS,2641.93,2739.84,2592.7,2732.96,214302
2026-07-22,INFY,2523.39,2560.66,2431.84,2492.26,164581
2026-07-22,HDFCBANK,2019.37,2069.97,1931.31,2005.77,321864
2026-07-22,ICICIBANK,2722.31,2795.09,2695.21,2743.58,683847
2026-07-22,BAJFINANCE,1112.59,1197.24,1069.72,1088.05,673235
2026-07-22,HUL,2818.41,2913.8,2766.02,2773.94,397971
2026-07-22,KOTAKBANK,1325.11,1351.15,1226.13,1226.29,662491
2026-07-22,LT,2617.33,2680.21,2529.96,2621.9,355582
2026-07-22,ITC,1726.05,1778.52,1693.6,1778.5,720855
2026-07-23,RELIANCE,1358.87,1400.4,1269.18,1359.42,231013
2026-07-23,TCS,1443.26,1502.12,1373.38,1482.17,572816
2026-07-23,INFY,2576.24,2619.95,2561.26,2602.41,100189
2026-07-23,HDFCBANK,2407.89,2428.62,2393.48,2399.11,776329
2026-07-23,ICICIBANK,2192.95,2268.06,2111.35,2189.48,647954
2026-07-23,BAJFINANCE,1994.99,2085.37,1959.73,1990.09,961587
2026-07-23,HUL,1784.14,1851.13,1767.74,1840.65,816557
2026-07-23,KOTAKBANK,2886.38,2965.92,2789.87,2940.04,464331
2026-07-23,LT,2756.84,2774.63,2744.57,2760.96,905082
2026-07-23,ITC,1327.63,1363.54,1308.93,1350.07,789433
2026-07-24,RELIANCE,2637.58,2714.41,2590.05,2679.78,328380
2026-07-24,TCS,1153.23,1218.74,1065.57,1138.69,788825
2026-07-24,INFY,1694.25,1706.11,1666.38,1702.37,818077
2026-07-24,HDFCBANK,2129.91,2157.38,2066.13,2067.73,645937
2026-07-24,ICICIBANK,2244.33,2279.05,2181.88,2237.77,978077
2026-07-24,BAJFINANCE,1185.21,1211.21,1170.77,1203.89,735305
2026-07-24,HUL,2669.4,2735.33,2589.14,2706.16,460478
2026-07-24,KOTAKBANK,1072.49,1159.61,1044.78,1115.75,839499
2026-07-24,LT,2052.15,2086.33,1996.9,2064.52,775562
2026-07-24,ITC,1027.64,1085.54,999.78,999.96,424178
2026-07-25,RELIANCE,2652.49,2707.12,2566.44,2693.51,910466
2026-07-25,TCS,2093.73,2191.37,2078.76,2139.28,224321
2026-07-25,INFY,2270.08,2324.2,2233.68,2276.57,175029
2026-07-25,HDFCBANK,1490.89,1527.76,1426.07,1433.58,366090
2026-07-25,ICICIBANK,2678.94,2713.54,2596.83,2628.02,526616
2026-07-25,BAJFINANCE,2136.11,2151.78,2124.58,2148.52,139794
2026-07-25,HUL,1328.07,1420.77,1231.5,1405.51,903696
2026-07-25,KOTAKBANK,2066.19,2136.76,1976.0,2038.81,792079
2026-07-25,LT,2158.41,2220.85,2142.15,2149.05,492273
2026-07-25,ITC,2922.94,3020.43,2845.3,2874.35,701896
2026-07-26,RELIANCE,2564.57,2606.77,2479.82,2578.96,894679
2026-07-26,TCS,1911.05,2005.74,1822.11,1971.1,397091
2026-07-26,INFY,2786.03,2864.2,2767.09,2836.64,801263
2026-07-26,HDFCBANK,2709.72,2744.53,2622.44,2647.68,510877
2026-07-26,ICICIBANK,1706.45,1733.2,1621.49,1692.18,907237
2026-07-26,BAJFINANCE,1416.28,1471.07,1382.57,1421.78,863424
2026-07-26,HUL,1386.71,1431.87,1339.38,1401.45,685813
2026-07-26,KOTAKBANK,2534.78,2550.21,2489.01,2544.49,794946
2026-07-26,LT,1988.61,2017.56,1924.57,1966.15,106554
2026-07-26,ITC,2244.43,2330.81,2172.61,2186.88,988980
2026-07-27,RELIANCE,2453.45,2491.49,2402.87,2410.39,726726
2026-07-27,TCS,2208.77,2305.59,2126.51,2237.82,428726
2026-07-27,INFY,2213.92,2232.46,2174.4,2207.14,499091
2026-07-27,HDFCBANK,1461.84,1541.18,1434.25,1438.14,384029
2026-07-27,ICICIBANK,2861.86,2947.79,2838.8,2915.11,755543
2026-07-27,BAJFINANCE,2799.87,2835.31,2734.09,2816.04,409517
2026-07-27,HUL,2555.85,2638.28,2473.03,2521.58,696916
2026-07-27,KOTAKBANK,1277.12,1316.58,1180.58,1301.49,173830
2026-07-27,LT,1003.48,1059.29,931.51,979.41,547907
2026-07-27,ITC,2875.19,2907.85,2853.43,2856.5,831144
2026-07-28,RELIANCE,1061.64,1101.41,1030.55,1054.6,790441
2026-07-28,TCS,1920.92,1960.24,1841.01,1930.13,243870
2026-07-28,INFY,2454.29,2515.74,2437.22,2447.15,619509
2026-07-28,HDFCBANK,1872.05,1901.6,1831.4,1856.43,653786
2026-07-28,ICICIBANK,1695.03,1757.67,1674.24,1737.56,351412
2026-07-28,BAJFINANCE,2989.49,3030.66,2934.36,2961.09,193003
2026-07-28,HUL,2954.99,3037.03,2942.46,3011.0,227022
2026-07-28,KOTAKBANK,2707.09,2729.25,2681.69,2683.33,967504
2026-07-28,LT,1097.0,1153.7,1080.48,1083.43,207657
2026-07-28,ITC,1777.77,1826.67,1694.79,1750.06,837570
2026-07-29,RELIANCE,1394.06,1494.02,1294.86,1370.8,974128
2026-07-29,TCS,2530.49,2541.48,2446.92,2484.17,572365
2026-07-29,INFY,1238.43,1264.9,1161.36,1195.84,939948
2026-07-29,HDFCBANK,1811.48,1887.45,1750.58,1816.27,854035
2026-07-29,ICICIBANK,2381.04,2472.11,2289.72,2297.61,879923
2026-07-29,BAJFINANCE,2024.09,2035.61,1966.92,2000.08,324325
2026-07-29,HUL,1142.62,1239.8,1127.75,1136.3,568391
2026-07-29,KOTAKBANK,2213.04,2280.15,2113.48,2246.53,792255
2026-07-29,LT,1826.28,1851.43,1758.38,1796.3,675916
2026-07-29,ITC,2056.8,2116.39,1974.17,2022.44,461470
2026-07-30,RELIANCE,2023.94,2037.0,2006.85,2017.83,633643
2026-07-30,TCS,1360.11,1412.56,1324.32,1376.74,562180
2026-07-30,INFY,2496.33,2530.52,2454.73,2518.92,817013
2026-07-30,HDFCBANK,1838.96,1875.02,1824.51,1826.31,749331
2026-07-30,ICICIBANK,1681.78,1701.55,1639.48,1654.52,524601
2026-07-30,BAJFINANCE,2526.07,2550.82,2513.25,2545.5,210712
2026-07-30,HUL,1320.64,1413.4,1224.81,1246.09,948315
2026-07-30,KOTAKBANK,2135.55,2152.65,2040.37,2125.93,731884
2026-07-30,LT,2167.18,2250.79,2105.03,2148.84,104201
2026-07-30,ITC,1568.47,1603.16,1482.66,1500.57,132887
2026-07-31,RELIANCE,2553.83,2644.07,2514.33,2563.54,254419
2026-07-31,TCS,1235.4,1276.61,1146.15,1207.99,262550
2026-07-31,INFY,2548.1,2623.05,2461.19,2589.31,298500
2026-07-31,HDFCBANK,2659.21,2716.42,2572.53,2585.19,254717
2026-07-31,ICICIBANK,1426.33,1514.62,1368.48,1493.99,301813
2026-07-31,BAJFINANCE,2481.24,2525.91,2413.48,2519.15,512300
2026-07-31,HUL,2168.86,2223.46,2138.39,2142.92,978944
2026-07-31,KOTAKBANK,1316.21,1380.48,1220.46,1343.3,507432
2026-07-31,LT,2811.24,2847.47,2767.03,2816.53,264927
2026-07-31,ITC,1308.89,1379.25,1233.05,1256.56,429138
2026-08-01,RELIANCE,1674.41,1727.52,1648.12,1697.01,870559
2026-08-01,TCS,1580.84,1628.73,1560.73,1612.99,277075
2026-08-01,INFY,1247.6,1333.71,1218.6,1220.85,571429
2026-08-01,HDFCBANK,1412.22,1481.79,1345.19,1468.91,497180
2026-08-01,ICICIBANK,2004.95,2088.9,1971.46,2001.47,498338
2026-08-01,BAJFINANCE,2128.94,2182.69,2101.32,2151.03,346814
2026-08-01,HUL,1174.84,1251.92,1160.04,1227.91,517878
2026-08-01,KOTAKBANK,2396.14,2463.93,2315.79,2396.11,164453
2026-08-01,LT,2349.09,2407.99,2334.08,2378.09,768394
2026-08-01,ITC,2636.83,2698.4,2599.31,2658.47,371587
2026-08-02,RELIANCE,1692.7,1712.21,1661.58,1710.92,360884
2026-08-02,TCS,2024.24,2038.62,1978.51,1985.18,232995
2026-08-02,INFY,2558.57,2578.72,2482.64,2561.52,628510
2026-08-02,HDFCBANK,2215.43,2278.84,2177.71,2210.38,728960
2026-08-02,ICICIBANK,2383.23,2447.4,2348.77,2437.22,570607
2026-08-02,BAJFINANCE,2493.06,2511.47,2476.03,2499.21,126155
2026-08-02,HUL,2020.77,2098.37,1941.89,2066.65,566139
2026-08-02,KOTAKBANK,2779.0,2821.98,2752.85,2782.24,265565
2026-08-02,LT,2681.55,2706.36,2638.04,2703.68,231049
2026-08-02,ITC,1198.89,1239.84,1158.52,1196.53,845526
2026-08-03,RELIANCE,2299.97,2352.98,2238.89,2259.31,831394
2026-08-03,TCS,2177.03,2265.99,2119.59,2179.37,530016
2026-08-03,INFY,1902.32,1988.08,1874.2,1919.98,138255
2026-08-03,HDFCBANK,1484.03,1571.39,1445.21,1565.83,738666
2026-08-03,ICICIBANK,1474.96,1500.56,1406.35,1422.02,738218
2026-08-03,BAJFINANCE,1158.08,1186.86,1091.63,1129.72,690090
2026-08-03,HUL,2803.7,2881.22,2754.38,2763.16,862043
2026-08-03,KOTAKBANK,2237.15,2283.11,2218.35,2267.67,755112
2026-08-03,LT,2888.99,2949.82,2872.94,2897.04,447311
2026-08-03,ITC,2026.95,2054.95,1946.61,2020.66,733182
2026-08-04,RELIANCE,2219.84,2262.72,2182.6,2199.95,539333
2026-08-04,TCS,1191.5,1219.35,1104.1,1140.25,510293
2026-08-04,INFY,1417.6,1492.14,1342.42,1491.17,542371
2026-08-04,HDFCBANK,1782.64,1862.11,1748.07,1847.9,150981
2026-08-04,ICICIBANK,1301.32,1395.07,1222.28,1387.48,209817
2026-08-04,BAJFINANCE,2435.13,2466.47,2388.78,2419.99,836907
2026-08-04,HUL,1299.71,1332.54,1264.58,1306.06,150158
2026-08-04,KOTAKBANK,2750.89,2843.84,2669.61,2825.52,405019
2026-08-04,LT,2614.7,2695.27,2604.19,2668.77,221269
2026-08-04,ITC,2264.78,2352.44,2201.69,2226.73,515930
2026-08-05,RELIANCE,2928.7,3023.03,2852.05,2894.42,641923
2026-08-05,TCS,2241.77,2273.39,2151.48,2212.25,690242
2026-08-05,INFY,1124.05,1158.8,1093.96,1108.46,180555
2026-08-05,HDFCBANK,2998.74,3013.48,2983.24,2997.88,444268
2026-08-05,ICICIBANK,1156.41,1216.52,1135.73,1171.17,399453
2026-08-05,BAJFINANCE,2466.76,2526.44,2388.24,2400.23,689862
2026-08-05,HUL,2567.57,2611.11,2520.14,2602.19,450875
2026-08-05,KOTAKBANK,2063.14,2076.06,2020.37,2072.16,463094
2026-08-05,LT,2790.73,2826.56,2705.73,2725.03,662154
2026-08-05,ITC,2409.33,2445.3,2356.18,2428.35,921714
2026-08-06,RELIANCE,2022.62,2047.25,1957.4,1985.36,488330
2026-08-06,TCS,2358.2,2412.78,2295.4,2302.77,272799
2026-08-06,INFY,1039.0,1057.37,951.45,970.48,288035
2026-08-06,HDFCBANK,2541.51,2568.91,2514.37,2522.61,973337
2026-08-06,ICICIBANK,1341.27,1367.03,1281.17,1324.94,417371
2026-08-06,BAJFINANCE,2505.8,2577.06,2478.04,2491.93,347568
2026-08-06,HUL,2928.47,2949.78,2854.99,2861.39,787082
2026-08-06,KOTAKBANK,2558.52,2617.37,2539.78,2581.24,598674
2026-08-06,LT,1832.79,1857.19,1739.47,1744.17,266555
2026-08-06,ITC,1867.93,1945.78,1779.99,1888.95,593222
2026-08-07,RELIANCE,1287.3,1324.8,1210.6,1264.14,938036
2026-08-07,TCS,2266.6,2317.8,2225.76,2262.19,312310
2026-08-07,INFY,2940.46,2965.7,2891.91,2932.51,165351
2026-08-07,HDFCBANK,1751.95,1818.92,1676.78,1698.38,349006
2026-08-07,ICICIBANK,2154.97,2210.88,2069.67,2202.21,953783
2026-08-07,BAJFINANCE,2741.76,2813.0,2726.69,2732.29,930759
2026-08-07,HUL,2626.5,2643.81,2534.54,2572.53,820598
2026-08-07,KOTAKBANK,2326.4,2424.97,2271.29,2416.07,786269
2026-08-07,LT,1571.56,1640.05,1502.77,1592.13,729426
2026-08-07,ITC,2067.96,2106.76,1996.89,2106.68,998289
2026-08-08,RELIANCE,1719.91,1747.42,1678.36,1687.77,561551
2026-08-08,TCS,1029.44,1056.08,994.92,1049.45,123161
2026-08-08,INFY,1279.12,1357.39,1225.24,1302.35,406566
2026-08-08,HDFCBANK,2911.81,2961.04,2848.54,2930.13,398522
2026-08-08,ICICIBANK,1442.67,1511.04,1407.38,1462.81,607313
2026-08-08,BAJFINANCE,1703.77,1784.0,1668.68,1691.79,651246
2026-08-08,HUL,2892.12,2938.8,2837.94,2886.89,297860
2026-08-08,KOTAKBANK,2575.17,2647.84,2554.3,2572.45,987380
2026-08-08,LT,1513.63,1582.8,1425.01,1552.56,584971
2026-08-08,ITC,1238.64,1321.83,1177.5,1282.09,692376
2026-08-09,RELIANCE,2586.19,2640.27,2570.73,2606.19,546837
2026-08-09,TCS,2475.12,2530.79,2425.53,2466.39,354727
2026-08-09,INFY,1712.21,1791.96,1661.58,1696.3,251107
2026-08-09,HDFCBANK,2508.67,2540.21,2484.73,2490.9,771027
2026-08-09,ICICIBANK,2879.39,2920.36,2866.58,2901.55,433438
2026-08-09,BAJFINANCE,1723.26,1752.6,1667.78,1696.56,174517
2026-08-09,HUL,2655.04,2704.82,2567.92,2589.41,978327
2026-08-09,KOTAKBANK,2380.73,2397.18,2344.46,2371.53,151377
2026-08-09,LT,1508.54,1547.64,1429.42,1511.97,742688
2026-08-09,ITC,1942.41,1975.55,1877.72,1930.07,878947
2026-08-10,RELIANCE,1359.78,1394.77,1308.28,1313.92,740140
2026-08-10,TCS,2548.62,2639.91,2480.55,2605.67,229715
2026-08-10,INFY,2459.01,2552.98,2418.05,2502.48,504956
2026-08-10,HDFCBANK,2862.45,2908.82,2819.21,2882.23,945449
2026-08-10,ICICIBANK,2763.78,2808.93,2717.54,2759.35,316686
2026-08-10,BAJFINANCE,1721.5,1808.45,1649.28,1805.51,368886
2026-08-10,HUL,1500.96,1598.24,1442.63,1483.9,511118
2026-08-10,KOTAKBANK,1836.35,1854.82,1785.0,1849.72,203458
2026-08-10,LT,1915.29,1981.85,1899.15,1923.5,641876
2026-08-10,ITC,1505.17,1571.17,1454.78,1555.3,992381
2026-08-11,RELIANCE,2070.61,2155.32,1992.65,2152.02,607277
2026-08-11,TCS,1041.08,1088.58,1003.61,1004.3,794156
2026-08-11,INFY,2769.82,2796.2,2715.87,2735.46,385227
2026-08-11,HDFCBANK,1159.51,1203.57,1063.68,1101.73,160432
2026-08-11,ICICIBANK,1355.01,1439.63,1339.85,1393.13,162396
2026-08-11,BAJFINANCE,2456.04,2495.31,2363.95,2392.97,342549
2026-08-11,HUL,2588.26,2623.71,2554.97,2557.78,654851
2026-08-11,KOTAKBANK,1518.41,1549.43,1485.78,1526.71,658043
2026-08-11,LT,1559.81,1639.57,1482.99,1556.89,648274
2026-08-11,ITC,2338.97,2409.43,2298.77,2312.07,841872
2026-08-12,RELIANCE,1634.33,1715.64,1589.72,1628.15,816047
2026-08-12,TCS,2040.22,2139.92,1945.19,1966.25,278019
2026-08-12,INFY,1853.18,1936.61,1771.49,1895.76,677700
2026-08-12,HDFCBANK,2626.27,2656.13,2587.41,2640.06,630701
2026-08-12,ICICIBANK,2694.8,2737.96,2664.95,2697.81,668360
2026-08-12,BAJFINANCE,2916.74,3012.96,2839.44,2909.22,652943
2026-08-12,HUL,1086.64,1172.35,1075.13,1134.8,996221
2026-08-12,KOTAKBANK,2198.62,2219.14,2122.67,2123.22,284350
2026-08-12,LT,2009.87,2070.6,1956.38,2004.79,187277
2026-08-12,ITC,1730.86,1817.56,1687.83,1714.37,904532
2026-08-13,RELIANCE,1911.19,1942.96,1843.43,1861.97,351375
2026-08-13,TCS,2585.08,2632.82,2570.72,2614.02,519922
2026-08-13,INFY,1143.26,1177.32,1109.94,1159.32,885550
2026-08-13,HDFCBANK,2501.24,2580.16,2446.9,2468.02,518931
2026-08-13,ICICIBANK,2795.84,2831.64,2767.68,2783.4,185090
2026-08-13,BAJFINANCE,2993.18,3025.96,2913.77,2953.24,794492
2026-08-13,HUL,2984.3,3002.28,2942.14,2977.73,428020
2026-08-13,KOTAKBANK,1816.49,1853.78,1769.55,1805.38,256973
2026-08-13,LT,1135.31,1214.13,1045.06,1094.56,911683
2026-08-13,ITC,1266.7,1348.07,1183.86,1324.62,589516
2026-08-14,RELIANCE,2531.4,2543.46,2496.25,2518.06,409288
2026-08-14,TCS,1014.53,1038.39,925.58,957.79,287227
2026-08-14,INFY,2824.1,2865.82,2774.56,2801.73,284034
2026-08-14,HDFCBANK,1809.29,1895.72,1766.95,1879.64,739854
2026-08-14,ICICIBANK,1179.42,1236.42,1161.61,1221.05,293993
2026-08-14,BAJFINANCE,1294.46,1379.42,1247.24,1309.23,141996
2026-08-14,HUL,1419.1,1472.14,1374.27,1408.56,591839
2026-08-14,KOTAKBANK,2109.98,2135.53,2055.24,2119.94,889987
2026-08-14,LT,2124.49,2207.1,2113.27,2121.37,914976
2026-08-14,ITC,2211.91,2259.68,2147.64,2240.36,392712
2026-08-15,RELIANCE,1494.3,1560.72,1401.65,1503.11,330350
2026-08-15,TCS,1335.16,1361.26,1245.56,1306.87,404464
2026-08-15,INFY,2199.98,2247.92,2102.39,2167.26,172424
2026-08-15,HDFCBANK,1183.08,1194.15,1126.19,1172.81,743212
2026-08-15,ICICIBANK,1670.59,1767.18,1592.42,1739.64,664010
2026-08-15,BAJFINANCE,2720.09,2774.74,2644.32,2667.22,733739
2026-08-15,HUL,2927.77,2995.91,2835.25,2958.51,543605
2026-08-15,KOTAKBANK,2142.03,2213.16,2073.54,2150.82,797792
2026-08-15,LT,2751.25,2844.74,2673.86,2754.89,945668
2026-08-15,ITC,2950.53,2977.19,2910.98,2965.1,898270
2026-08-16,RELIANCE,2938.2,3012.01,2897.87,2982.46,104096
2026-08-16,TCS,1813.07,1893.46,1774.45,1816.72,797405
2026-08-16,INFY,2615.05,2706.78,2516.37,2626.42,569396
2026-08-16,HDFCBANK,2521.09,2551.62,2475.59,2496.61,345064
2026-08-16,ICICIBANK,1998.87,2030.75,1903.62,1969.54,550606
2026-08-16,BAJFINANCE,1236.16,1285.08,1184.4,1282.15,652918
2026-08-16,HUL,1833.47,1872.72,1809.93,1825.21,444834
2026-08-16,KOTAKBANK,1711.22,1752.31,1649.39,1713.03,429612
2026-08-16,LT,2272.65,2294.46,2215.65,2289.11,507926
2026-08-16,ITC,1578.89,1642.78,1544.15,1546.61,733641
2026-08-17,RELIANCE,1540.26,1625.32,1487.19,1508.51,182064
2026-08-17,TCS,2680.55,2769.05,2606.98,2720.8,445923
2026-08-17,INFY,1415.8,1477.79,1325.99,1331.01,356750
2026-08-17,HDFCBANK,2099.68,2114.08,2052.85,2101.36,798613
2026-08-17,ICICIBANK,2666.33,2688.05,2628.03,2648.29,386897
2026-08-17,BAJFINANCE,2131.88,2161.82,2093.15,2103.57,100823
2026-08-17,HUL,2640.57,2654.07,2628.49,2646.47,945969
2026-08-17,KOTAKBANK,2942.58,3003.4,2923.54,2931.42,154055
2026-08-17,LT,1114.18,1144.89,1020.6,1102.94,362437
2026-08-17,ITC,2266.58,2301.81,2215.69,2243.27,821778
2026-08-18,RELIANCE,2585.52,2642.79,2520.07,2535.78,181096
2026-08-18,TCS,1514.6,1610.86,1497.93,1504.14,852664
2026-08-18,INFY,1824.05,1867.16,1755.82,1839.08,284968
2026-08-18,HDFCBANK,2373.38,2435.55,2304.31,2308.9,499452
2026-08-18,ICICIBANK,1029.21,1091.25,962.22,1085.15,750059
2026-08-18,BAJFINANCE,1545.59,1568.21,1520.17,1533.55,155269
2026-08-18,HUL,1191.16,1231.58,1161.19,1230.41,469915
2026-08-18,KOTAKBANK,2731.25,2742.22,2694.19,2729.26,897712
2026-08-18,LT,1581.25,1634.67,1493.55,1572.97,327731
2026-08-18,ITC,1785.86,1821.18,1763.12,1814.42,539443
2026-08-19,RELIANCE,2228.24,2248.38,2144.29,2158.74,199749
2026-08-19,TCS,2273.63,2308.98,2253.86,2273.05,287857
2026-08-19,INFY,2621.31,2704.66,2580.0,2683.12,315910
2026-08-19,HDFCBANK,1224.75,1243.55,1153.96,1179.23,973926
2026-08-19,ICICIBANK,1463.81,1528.44,1385.66,1500.83,123078
2026-08-19,BAJFINANCE,1209.1,1219.39,1139.84,1174.97,721851
2026-08-19,HUL,1895.98,1926.03,1827.67,1875.79,278646
2026-08-19,KOTAKBANK,2756.7,2844.81,2710.07,2768.62,714978
2026-08-19,LT,2632.32,2702.45,2561.77,2634.8,929608
2026-08-19,ITC,2718.96,2797.36,2623.46,2642.71,174797
2026-08-20,RELIANCE,2946.7,2983.65,2860.29,2928.49,949204
2026-08-20,TCS,2298.19,2355.63,2245.56,2263.25,176408
2026-08-20,INFY,2715.46,2778.97,2670.3,2694.28,684034
2026-08-20,HDFCBANK,1938.31,2009.24,1920.57,1997.06,929021
2026-08-20,ICICIBANK,2527.72,2567.31,2431.53,2550.63,946979
2026-08-20,BAJFINANCE,1396.55,1453.64,1377.85,1385.56,208573
2026-08-20,HUL,2155.65,2194.9,2111.19,2182.5,675672
2026-08-20,KOTAKBANK,2261.61,2316.86,2172.44,2190.55,967689
2026-08-20,LT,1354.1,1441.31,1340.85,1373.32,579910
2026-08-20,ITC,1561.52,1637.59,1511.31,1630.23,713336
2026-08-21,RELIANCE,1106.21,1124.71,1091.17,1112.48,443727
2026-08-21,TCS,1839.83,1859.48,1813.52,1831.63,801247
2026-08-21,INFY,2119.8,2188.37,2050.48,2080.72,818471
2026-08-21,HDFCBANK,1338.44,1371.73,1254.47,1318.09,323772
2026-08-21,ICICIBANK,1069.83,1110.68,996.7,1022.96,494165
2026-08-21,BAJFINANCE,1571.0,1661.74,1540.89,1618.45,215636
2026-08-21,HUL,1150.16,1183.79,1135.4,1136.57,548894
2026-08-21,KOTAKBANK,2758.83,2787.73,2668.06,2785.38,139694
2026-08-21,LT,2564.28,2652.58,2508.12,2595.74,199447
2026-08-21,ITC,1603.19,1621.53,1560.18,1602.76,406128
2026-08-22,RELIANCE,1082.58,1170.04,986.66,1077.6,807800
2026-08-22,TCS,1137.49,1235.53,1098.51,1227.93,425304
2026-08-22,INFY,1833.06,1871.44,1782.89,1825.55,252925
2026-08-22,HDFCBANK,1648.66,1700.13,1613.58,1629.74,695336
2026-08-22,ICICIBANK,2776.61,2851.25,2711.24,2749.84,189707
2026-08-22,BAJFINANCE,1129.82,1173.24,1107.34,1142.34,805493
2026-08-22,HUL,1412.98,1490.76,1362.36,1376.01,255749
2026-08-22,KOTAKBANK,1539.91,1616.13,1474.26,1529.72,897763
2026-08-22,LT,2447.82,2519.31,2402.48,2416.15,416136
2026-08-22,ITC,2583.99,2636.21,2485.27,2537.94,789942
2026-08-23,RELIANCE,1241.17,1303.67,1230.09,1284.15,999390
2026-08-23,TCS,1623.09,1716.87,1577.65,1700.91,957890
2026-08-23,INFY,1352.42,1366.82,1318.97,1330.73,168065
2026-08-23,HDFCBANK,1747.14,1791.7,1675.26,1750.87,416854
2026-08-23,ICICIBANK,1960.5,2052.54,1867.9,2047.19,619351
2026-08-23,BAJFINANCE,1930.99,2004.45,1876.26,1893.72,716301
2026-08-23,HUL,1205.08,1272.43,1167.78,1239.32,735940
2026-08-23,KOTAKBANK,1048.72,1129.06,1033.82,1070.58,912323
2026-08-23,LT,1672.36,1695.47,1625.91,1647.23,463585
2026-08-23,ITC,1958.08,2009.76,1935.12,1953.03,930435
2026-08-24,RELIANCE,1550.57,1576.25,1532.07,1574.57,980255
2026-08-24,TCS,2848.14,2895.22,2815.99,2885.84,936540
2026-08-24,INFY,2141.73,2172.49,2118.25,2139.47,881797
2026-08-24,HDFCBANK,2833.1,2866.84,2746.02,2832.88,340148
2026-08-24,ICICIBANK,2390.66,2432.22,2345.66,2410.84,120026
2026-08-24,BAJFINANCE,2923.69,3021.56,2841.22,2855.21,641958
2026-08-24,HUL,2531.09,2545.1,2499.55,2527.38,381739
